media_exposure,women_age,region,residence,woman_education,religion,ethnicity,no_of_H_members,no_of_children_Un_5,r/n_ship_HH_head,sex_HH_head,age_H_head,wealth_Index,total_children_ever_born,currently_pregnant,No_of_living_children,smokes_cigarettes,current_martial_status,number_of_other_wives,marital_duration,no_family,husband_education,husbands_occupation,wife_working_status,wife_occupation,husband_age,husband_decides_wife_health_care,husband_decides_HH_purchase,husband_decides_fimily_vist,husband_decides_fin_activity,wife_goes_W_teeling_husband,wife_neglects_children,wife_argues_W_husband,wife_burns_food,wife_owns_house,wife_owns_land,wife_asking_use_condom_his_STIs,wife_refuses_sex_W_husband,husband_j_wife_talks_other_men,husband_accuses_wif_unfaithfulness,husband_not_permit_meet_her_friends,husband_limit_wife_contact_family,husband_insists_where wife_is,husband_drinks_alcohol,wifes_familiy_violence_histrory,wife_afraid_hasband,IPV
0,2,3,2,0,1,1,0,1,2,1,1,0,0,0,1,0,1,0,0,6,0,63,0,0,0,3,3,1,3,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,4
0,4,5,2,0,2,10,0,2,1,1,1,0,0,0,3,0,4,0,1,1,0,62,1,93,1,2,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,4
0,3,2,1,1,1,3,0,1,2,1,1,0,0,0,3,0,1,0,0,1,1,92,0,0,0,4,2,2,4,0,1,1,0,2,2,4,0,0,1,0,0,1,1,0,0,4
0,4,4,2,0,2,2,0,1,2,1,3,1,0,0,8,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,4
0,6,7,1,1,1,4,0,0,1,1,3,2,0,0,4,0,1,0,0,7,2,25,1,91,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,2,4
1,3,9,1,1,1,42,0,0,1,1,1,1,0,0,3,0,1,98,1,4,2,68,1,81,0,2,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4
0,3,5,2,0,1,9,0,1,2,1,2,0,0,0,4,0,1,0,0,2,1,61,0,0,1,1,2,1,4,0,1,1,0,1,2,0,0,1,1,0,0,0,1,2,0,4
1,5,9,1,1,1,4,0,0,1,2,1,2,0,0,1,0,3,0,0,1,1,91,0,91,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,4
0,3,4,1,1,1,2,0,2,1,1,1,0,0,0,3,0,2,0,0,1,0,91,1,91,0,2,2,2,2,0,0,0,5,1,1,1,0,1,1,0,0,0,0,0,1,4
1,4,3,2,1,1,3,1,1,2,1,1,1,0,0,3,0,1,0,0,1,1,61,1,61,0,1,3,3,2,0,1,1,0,2,2,1,0,1,0,0,0,1,1,1,2,4
0,5,8,1,1,1,5,0,0,1,1,2,1,0,0,3,0,1,0,0,7,2,23,1,91,1,2,1,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,4
1,3,7,1,1,1,4,0,2,1,1,1,1,0,0,3,0,1,0,0,1,2,90,0,62,0,1,1,1,4,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,2,4
0,4,9,1,0,1,6,1,0,2,1,3,2,0,0,4,0,1,0,0,1,1,70,1,52,1,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,4
1,5,3,1,1,1,9,0,0,1,2,2,0,0,0,4,0,3,0,0,1,1,63,1,63,0,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,4
0,4,5,2,1,1,3,0,1,1,1,2,1,0,0,5,0,1,0,0,1,1,58,1,61,1,1,1,1,2,0,0,0,0,2,2,1,1,1,0,0,0,1,1,0,2,4
0,2,9,1,1,1,1,0,0,1,2,0,2,0,0,0,0,1,98,0,8,1,50,1,75,0,1,3,1,3,0,0,0,0,0,0,0,1,1,1,0,0,1,1,7,1,4
0,1,4,2,1,2,2,0,0,2,1,1,0,0,0,0,0,1,0,0,3,0,61,1,61,0,2,2,2,2,1,1,1,1,2,0,8,1,0,0,0,1,1,0,0,1,4
1,3,5,1,1,1,6,0,1,1,2,1,0,0,0,2,0,5,0,0,1,1,91,0,91,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,4
1,4,6,2,1,1,6,0,0,1,1,1,0,0,0,2,0,2,0,1,1,1,72,0,62,1,2,2,2,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,4
0,3,4,2,0,1,2,0,1,2,1,1,1,0,0,3,0,1,0,0,2,1,52,0,0,0,2,2,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
0,4,2,2,0,1,2,0,1,2,1,3,0,0,0,4,0,2,0,0,1,1,63,0,0,1,2,2,1,2,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,2,4
1,6,7,1,1,1,4,0,0,1,1,2,1,0,0,3,0,2,0,0,1,1,91,0,61,1,1,2,2,2,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,4
0,2,1,1,0,1,9,0,0,2,1,1,0,0,0,2,0,1,0,0,3,0,91,1,91,0,1,3,1,4,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,4
0,1,4,1,0,1,13,0,0,2,2,2,0,0,0,1,0,3,0,0,1,1,63,0,0,0,2,2,2,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,4
0,4,4,2,0,1,2,1,2,1,1,1,1,0,0,5,0,1,0,0,8,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,4
0,5,7,2,1,1,7,1,1,2,1,3,0,1,0,5,0,1,0,0,2,1,62,0,0,1,3,3,3,4,0,0,0,0,2,2,0,0,1,1,0,1,1,0,0,1,4
1,2,3,1,1,1,3,0,1,2,1,5,1,0,0,2,0,3,0,0,1,1,88,0,61,0,1,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,4
1,4,5,1,1,1,6,0,1,2,1,2,1,0,0,0,0,1,0,1,2,1,88,1,91,0,1,1,1,4,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,4
0,3,5,1,0,1,9,0,1,1,2,0,0,0,0,2,0,5,0,0,1,0,62,1,92,1,2,2,2,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,4
1,3,3,2,0,1,13,0,3,1,1,1,0,0,0,4,0,1,0,0,2,0,61,0,0,0,1,2,1,3,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,4
1,5,5,2,1,1,4,0,0,1,1,2,0,0,0,4,0,1,0,1,1,1,75,1,61,1,1,2,2,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,4
0,4,4,2,0,2,2,1,1,2,1,1,0,0,0,5,0,1,0,0,7,0,0,0,0,0,3,3,1,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,4
0,5,1,2,0,2,2,1,2,2,1,4,0,1,0,8,0,1,0,0,2,0,61,0,0,2,1,1,1,1,1,0,1,0,1,1,6,0,1,0,0,0,1,0,1,0,4
0,2,4,1,1,1,3,1,1,3,1,4,1,0,0,3,0,4,0,0,1,1,61,0,0,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,4
0,4,5,2,0,1,11,0,1,1,2,1,0,1,0,5,0,1,0,0,2,0,0,1,57,1,1,4,2,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3,1,4
0,4,5,2,0,1,79,0,0,1,1,1,0,0,0,4,0,1,0,0,2,0,61,0,37,0,3,3,3,4,1,1,0,1,2,2,0,5,0,0,0,0,0,1,0,1,4
0,6,3,2,0,1,1,0,1,1,1,4,0,1,0,5,0,1,0,0,1,0,63,0,62,2,2,2,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,4
0,5,4,1,1,1,3,0,0,1,2,2,1,0,0,3,0,1,0,0,1,1,59,1,61,1,1,1,1,4,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,4
0,4,1,2,0,1,4,1,2,2,1,2,0,0,0,5,0,1,0,0,2,0,61,0,0,1,4,4,4,3,0,0,0,0,2,2,1,1,1,1,1,0,1,0,0,0,4
1,3,10,1,0,1,1,0,1,1,2,1,2,0,0,1,0,4,0,0,1,1,63,0,91,1,2,2,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4
0,4,4,2,0,2,2,1,2,2,1,2,0,1,0,7,0,1,0,0,2,0,63,0,0,1,2,2,2,2,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,4
1,4,5,2,0,1,7,0,0,1,1,2,0,0,0,4,0,1,0,0,1,0,91,1,61,1,3,3,3,3,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,2,4
0,6,1,1,0,1,14,1,1,2,1,4,0,1,0,5,0,1,1,0,3,1,34,0,0,2,1,3,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4
1,2,3,1,1,1,5,0,2,2,1,1,1,0,0,2,0,2,0,0,1,2,30,1,54,0,1,1,2,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4
1,3,3,1,2,1,3,0,0,2,1,1,2,0,0,1,0,1,0,1,1,1,91,1,91,0,3,2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4
1,3,3,1,1,1,2,0,1,1,1,1,0,0,0,2,0,3,0,0,1,5,87,0,0,0,2,1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1,4
1,2,3,2,0,1,19,0,1,2,1,3,0,0,0,2,0,2,1,0,1,0,61,0,0,1,2,2,3,2,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,4
1,3,4,1,1,1,2,0,0,1,2,1,2,0,0,2,0,5,0,0,1,1,71,1,91,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,4
0,3,6,1,0,1,2,0,1,1,2,1,0,0,0,1,0,3,0,0,1,1,63,0,95,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,4
1,4,8,2,1,1,6,0,1,2,1,1,0,0,0,4,0,1,0,0,1,2,61,1,61,0,1,1,1,2,0,0,0,0,2,2,1,1,1,0,0,0,0,1,0,0,4
0,5,7,1,0,1,17,0,1,1,2,2,0,0,0,2,0,3,0,1,1,0,0,1,91,1,1,1,1,2,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,4
0,6,6,1,0,1,1,0,0,1,1,3,0,0,0,4,0,1,0,0,2,0,0,1,52,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,4
1,7,8,1,0,1,6,0,0,1,2,3,0,0,0,5,0,1,0,0,1,1,61,0,0,1,2,2,2,2,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,1,4
1,5,3,2,1,1,3,0,0,1,1,1,0,0,0,2,0,1,0,1,1,1,71,0,62,1,2,2,2,2,0,0,1,0,2,1,0,0,1,0,0,0,1,0,1,1,4
0,4,4,2,0,2,12,0,2,1,1,1,0,0,0,4,0,1,0,1,1,0,61,1,95,1,2,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,4
1,4,4,2,1,1,2,1,1,2,1,1,0,0,0,4,0,1,0,0,1,2,61,1,61,0,3,4,4,3,0,0,0,0,2,2,1,0,1,0,0,0,1,0,1,1,4
0,5,3,2,0,1,1,0,1,2,1,2,0,0,0,6,0,1,0,0,8,0,62,0,62,0,3,3,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,4
0,3,4,2,0,1,2,0,1,2,1,1,0,0,0,2,0,1,0,0,2,0,63,0,0,0,1,1,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,4
0,4,8,1,0,1,7,0,0,1,2,1,1,0,0,3,0,3,0,0,1,0,91,0,73,1,2,2,2,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,1,4
0,3,2,1,1,1,8,0,1,1,1,2,0,1,0,4,0,1,0,0,1,1,73,1,73,1,1,1,2,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,4
1,5,4,1,1,1,8,0,1,1,1,2,0,0,0,4,0,2,0,0,2,1,64,1,61,1,2,3,1,3,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,4
0,4,3,2,0,1,11,0,1,2,1,2,0,0,0,3,0,1,0,0,1,0,61,1,94,1,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,4
1,2,3,1,1,1,6,0,2,2,1,1,2,0,0,2,0,1,0,0,1,2,31,1,49,0,1,1,2,3,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,4
1,4,8,2,1,1,5,0,0,1,1,1,0,0,0,2,0,1,0,0,2,2,44,1,61,0,1,1,1,4,0,0,0,0,2,2,0,0,1,1,1,0,0,1,1,0,4
0,6,5,2,1,1,2,1,1,3,1,4,0,1,0,7,0,1,0,0,1,1,72,0,0,2,1,3,2,3,0,1,0,3,1,0,1,1,1,1,0,0,1,1,0,1,4
0,4,4,2,0,1,1,0,1,2,1,1,0,0,0,4,0,1,0,0,2,1,61,0,79,0,2,2,2,2,6,6,6,6,2,2,0,0,1,0,0,0,6,1,0,1,4
1,4,8,1,1,1,7,1,1,2,1,2,0,1,0,4,0,1,1,0,1,1,61,1,61,1,1,1,2,1,0,0,0,0,2,2,1,1,1,0,1,0,0,0,0,0,4
0,5,3,2,0,1,9,0,0,1,2,2,0,0,0,1,0,4,0,0,1,1,63,0,63,1,2,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,4
1,5,5,2,1,1,2,0,0,2,1,2,0,0,0,5,0,1,0,0,1,1,61,1,61,1,1,1,3,1,0,1,1,0,2,0,1,1,1,0,0,0,1,1,1,0,4
1,6,8,2,1,1,5,1,0,2,1,3,0,1,0,5,0,1,0,0,1,1,61,1,61,1,1,1,1,2,0,0,0,0,2,2,1,1,1,0,0,0,0,1,0,0,4
0,5,4,2,0,1,2,0,0,1,1,3,0,0,0,6,0,1,1,0,1,0,63,1,96,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,4
0,4,1,1,0,1,2,0,0,3,1,2,2,0,0,1,0,4,0,0,1,1,63,0,51,1,2,2,2,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,4
0,4,6,2,0,1,13,0,0,1,1,2,0,0,0,6,0,1,1,0,2,0,62,0,0,1,1,3,1,4,1,0,1,1,1,1,0,0,0,0,0,0,1,0,7,0,4
0,5,1,1,0,1,3,0,0,1,2,2,2,0,0,2,0,4,0,0,1,1,63,1,52,1,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,4
0,3,4,1,1,1,1,0,1,1,1,1,0,0,0,5,0,1,98,0,8,0,58,1,61,0,1,1,1,3,0,1,0,0,1,0,1,0,1,0,0,0,1,0,7,1,4
0,3,7,2,0,1,8,1,1,2,1,2,0,0,0,4,0,1,0,0,1,0,91,0,0,0,4,4,4,4,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,4
1,2,2,1,2,1,6,0,1,2,1,1,2,0,0,1,0,1,0,1,2,2,91,1,91,0,2,2,4,2,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,4
0,6,3,2,0,1,1,0,0,1,1,2,0,1,0,3,0,2,0,0,1,0,63,0,61,1,1,1,2,2,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,4
0,3,4,2,0,1,2,0,1,2,1,1,0,0,0,2,0,1,0,0,2,0,63,0,0,0,1,1,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,4
1,5,4,1,1,1,3,0,0,1,1,2,1,0,0,3,0,2,0,0,1,2,26,1,27,1,2,1,3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,4
1,4,9,1,1,1,6,0,0,1,2,1,2,0,0,3,0,5,0,0,1,1,91,0,91,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4
0,4,2,2,0,2,3,1,2,2,1,2,0,1,0,6,0,1,0,0,2,0,61,0,0,1,3,3,3,3,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4
0,6,4,2,0,2,2,1,2,2,1,3,0,1,0,9,0,1,0,0,2,0,63,0,63,1,4,4,4,4,1,1,1,1,0,1,8,0,1,1,1,1,1,0,1,1,4
0,4,4,2,0,1,2,0,0,2,1,1,0,0,0,4,0,1,0,0,4,0,61,0,61,0,3,1,3,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,2,4
0,4,4,2,0,1,2,0,1,1,1,2,1,1,0,6,0,1,0,0,1,1,63,0,0,1,2,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,4
0,5,1,1,0,1,3,0,0,1,2,2,1,0,0,2,0,4,0,0,1,1,63,1,48,1,2,2,2,2,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,4
1,3,6,1,1,1,1,0,1,1,1,0,0,0,0,4,0,1,98,0,8,0,58,1,65,0,1,1,1,4,0,0,0,0,1,0,0,0,1,0,1,0,1,0,8,1,4
0,6,5,1,1,1,3,0,1,1,2,2,1,0,0,5,0,2,0,0,1,1,34,1,91,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,4
0,2,2,2,0,1,1,0,1,2,1,2,0,0,0,1,0,1,0,0,8,0,63,0,0,1,3,3,1,3,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,4
0,4,5,1,0,1,75,0,0,2,1,2,0,0,0,5,0,1,0,0,2,1,64,0,52,1,3,3,3,3,0,0,0,0,1,1,0,7,1,0,1,1,1,1,0,1,4
1,5,4,2,0,2,2,1,1,2,1,3,2,1,0,9,0,1,2,0,2,0,0,0,0,1,2,2,2,2,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,4
0,6,3,2,0,1,1,0,0,2,1,2,0,0,0,3,0,1,1,0,2,0,66,0,63,1,1,1,2,2,0,0,0,0,2,2,0,0,1,1,0,1,1,1,1,0,4
0,4,4,2,0,1,2,1,3,2,1,2,0,1,0,6,0,1,0,0,1,0,63,0,0,1,1,1,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,4
0,2,1,2,0,1,6,0,3,2,1,1,0,0,0,3,0,1,0,0,1,0,92,0,0,0,4,2,2,4,0,0,1,0,2,1,4,0,0,1,0,0,0,1,0,0,4
0,3,8,2,1,1,7,0,1,1,1,1,0,0,0,3,0,1,1,0,1,2,62,1,62,0,1,1,1,1,0,0,0,0,2,2,0,1,1,0,0,0,0,1,0,1,4
0,5,3,2,1,1,7,0,0,2,1,2,0,0,0,3,0,1,0,0,1,1,92,0,92,1,2,2,2,2,0,0,1,0,2,2,1,0,1,0,0,0,1,1,0,0,4
0,5,3,1,1,1,2,0,0,1,1,2,2,0,0,1,0,1,98,0,3,1,25,1,88,1,1,1,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,4
0,6,4,2,0,1,2,1,1,2,1,4,0,1,0,7,0,1,0,0,1,0,71,0,0,2,1,4,2,4,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,4
0,3,4,1,0,1,2,0,2,2,1,1,0,0,0,3,0,1,0,0,2,1,61,0,0,0,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,4
0,4,4,2,0,2,13,0,0,1,2,1,0,0,0,3,0,1,1,0,5,0,61,0,62,1,1,1,1,1,1,1,1,0,1,1,1,5,0,0,0,0,0,0,0,2,4
1,2,3,1,1,1,3,0,1,2,1,2,1,0,0,2,0,2,0,0,1,1,88,0,61,0,1,3,3,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,4
0,6,10,1,0,1,1,0,0,2,1,3,0,1,0,6,0,1,0,0,2,0,0,0,59,1,3,3,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,4
1,6,10,1,1,1,1,1,0,2,1,3,2,0,0,3,0,1,0,0,2,2,0,1,52,1,2,2,1,1,0,0,0,0,2,0,1,0,1,0,1,1,1,1,8,1,4
1,4,5,2,1,1,6,1,2,2,1,1,0,1,0,6,0,1,98,0,7,0,62,1,62,0,1,1,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,1,4
1,3,9,1,1,1,5,0,0,1,2,1,2,0,0,1,0,5,0,0,1,1,91,0,91,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,4
0,7,9,2,0,1,3,0,0,2,1,4,0,1,0,5,0,1,1,0,2,0,0,0,61,2,4,4,1,1,0,0,0,1,2,2,0,1,0,0,0,0,0,0,1,1,4
0,4,4,2,0,1,2,1,2,2,1,2,1,1,0,6,0,1,0,0,1,0,63,0,0,1,2,2,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4
0,4,4,2,0,1,1,0,1,2,1,2,1,0,0,4,0,1,0,0,1,0,0,0,0,1,3,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,4
1,4,7,2,1,1,4,0,0,2,1,2,0,0,0,2,0,1,0,0,1,2,40,1,61,1,1,1,1,3,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,4
0,2,4,2,0,1,20,0,1,1,1,0,0,0,0,3,0,2,0,0,2,0,61,1,52,0,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4
0,3,3,2,0,1,1,1,1,2,1,1,0,0,0,4,0,1,0,0,2,1,62,1,62,0,3,4,4,3,0,0,1,0,2,2,1,0,0,0,0,0,0,1,0,1,4
0,3,4,2,0,1,2,0,1,2,1,1,0,0,0,2,0,1,0,0,2,0,63,0,0,0,1,1,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,4
1,3,8,2,1,1,5,0,2,2,1,1,0,0,0,5,0,1,0,1,1,1,61,1,61,0,1,2,1,4,0,0,0,0,2,2,1,1,1,0,0,0,0,1,0,1,4
1,5,1,1,0,1,5,0,1,1,2,2,1,0,0,3,0,4,0,1,1,1,88,1,28,1,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,4
0,5,4,1,1,1,4,0,0,1,1,2,0,1,0,4,0,3,0,0,1,2,71,1,71,1,1,1,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,4
1,2,3,2,1,1,3,0,1,3,1,5,0,0,0,1,0,4,0,0,1,0,88,1,61,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,4
1,3,3,2,0,1,11,0,3,1,1,1,0,0,0,3,0,1,0,0,2,0,62,0,0,0,1,2,1,2,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,4
1,4,2,1,1,1,6,0,1,1,1,2,1,0,0,4,0,3,0,0,1,1,52,1,91,1,2,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,4
0,5,3,1,1,1,3,0,0,1,1,1,1,0,0,3,0,2,0,0,1,1,91,1,91,1,3,3,2,3,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,4
0,3,5,1,0,1,2,0,0,1,2,1,0,0,0,2,0,3,0,0,1,1,63,1,94,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,4
0,3,5,1,1,1,1,0,0,1,1,1,2,0,0,1,0,2,0,0,1,1,63,1,52,1,1,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4
0,3,2,1,0,1,1,0,0,1,1,1,2,0,0,1,0,3,0,0,1,1,63,0,0,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,4
0,3,4,2,0,2,2,0,1,2,1,1,0,0,0,1,0,1,0,0,2,0,63,0,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
0,1,2,2,0,2,2,0,3,2,1,3,0,0,0,1,0,1,0,0,8,0,63,0,0,0,2,2,2,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4
1,3,10,1,1,1,1,0,0,10,1,2,2,0,0,0,0,4,0,0,1,1,63,1,91,1,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,4
0,4,3,1,1,1,3,0,0,2,1,2,0,0,0,2,0,1,0,0,1,1,90,0,0,0,3,3,3,3,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,2,4
0,5,4,2,0,1,11,0,0,1,2,2,0,0,0,5,0,1,0,0,2,0,0,1,59,1,1,3,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,4
1,3,2,1,2,1,5,0,1,2,1,1,2,0,0,1,0,1,0,1,1,2,91,1,91,0,2,2,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4
1,2,7,1,1,1,4,0,0,1,2,0,1,0,0,1,0,5,0,1,1,1,91,1,91,1,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,4
0,5,4,1,1,1,4,1,2,1,1,2,2,0,0,5,0,1,0,0,2,1,33,1,91,0,1,1,1,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,4
0,6,3,2,0,1,1,0,0,2,1,3,0,1,0,2,0,1,0,0,2,0,63,0,63,1,1,1,2,1,1,0,0,1,1,2,1,1,1,0,0,0,1,1,0,0,4
0,3,4,1,0,1,11,0,2,1,1,1,0,0,0,3,0,1,0,0,2,1,63,0,0,0,2,2,2,2,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,4
0,4,4,2,0,2,2,1,2,2,1,2,0,1,0,6,0,1,0,0,1,0,63,0,0,1,1,1,1,2,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,4
0,3,4,2,0,2,2,1,2,2,1,2,0,1,0,6,0,1,0,0,2,0,63,0,0,0,2,2,2,2,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,4
1,5,1,2,0,1,15,0,0,2,1,3,0,0,0,0,0,1,0,0,2,0,61,0,0,1,2,1,1,2,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,4
0,4,4,2,0,1,1,0,1,2,1,1,0,0,0,4,0,1,0,0,1,0,61,1,79,0,2,2,2,2,6,6,5,5,2,2,0,0,0,0,0,0,5,1,0,2,4
0,3,8,2,1,1,6,0,2,1,1,1,0,0,0,3,0,1,0,0,1,2,61,1,61,0,1,1,1,2,0,0,0,0,2,2,0,1,1,1,0,0,0,1,1,1,4
0,6,3,2,0,1,1,0,1,1,1,3,0,1,0,2,0,1,0,0,2,0,63,0,62,1,2,1,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,4
0,4,1,1,0,1,2,0,1,3,1,2,2,0,0,1,0,4,0,0,1,1,63,0,51,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4
1,2,5,1,1,1,6,0,0,2,1,1,2,0,0,1,0,1,0,0,2,1,89,1,91,0,3,2,2,2,0,0,0,0,1,2,1,1,1,1,1,1,1,0,0,1,4
0,3,4,2,0,2,2,1,3,2,1,2,0,1,0,6,0,1,0,0,2,0,63,0,0,0,1,1,1,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,2,4
0,3,7,1,2,1,7,0,3,1,1,1,0,0,0,2,0,1,0,0,7,1,95,1,31,0,1,2,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0,1,7,1,4
0,3,4,2,0,2,2,1,3,2,1,2,0,1,0,6,0,1,0,0,2,0,63,0,0,0,1,1,1,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,2,4
1,4,3,1,1,1,8,0,0,1,1,1,2,0,0,1,0,1,0,1,2,1,51,0,91,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4
