v013,v024,v025,v106,v130,v131,v136,v137,v150,v151,v152,v157,v158,v159,v169a,v171a,v190,v201,v213,v218,v225,v312,v463a,v463b,v463c,v463x,v463z,v501,v504,v505,v511,v613,v621,v701,v704,v714,v716,v730,v743a,v743b,v743d,v743f,v744a,v744b,v744c,v744d,v744e,v745a,v745b,v745c,v745d,v822,v850a,v812,d101a,d101b,d101c,d101d,d101e,d113,d121,d129,s711a,s711b,ipv
4,1,1,3,1,3,6,1,2,1,57,1,2,2,1,1,5,3,0,3,,11,0,0,0,0,1,1,1,0,24,4,3,3,21,1,32,57,1,2,2,2,0,0,0,0,0,2,0,2,,1,1,0,1,1,1,0,1,1,0,0,1,1,0
7,1,1,1,1,3,4,0,2,1,55,0,2,1,0,0,5,4,0,3,,0,0,0,0,0,1,1,1,0,15,5,1,3,23,0,0,57,2,1,1,4,1,1,1,1,1,2,2,2,1,1,1,0,1,1,1,1,1,1,1,2,2,0,2
2,1,1,3,1,1,2,0,2,1,32,1,2,2,1,0,5,0,0,0,,3,0,0,0,0,1,1,1,0,19,4,1,3,74,0,0,32,2,2,2,2,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,0,0,0,0,1,1,0
2,5,2,0,4,5,4,2,2,1,28,0,2,0,0,0,1,2,0,2,,0,0,0,0,0,1,1,1,0,17,9,1,1,23,1,92,32,2,2,2,2,0,0,1,1,1,2,0,1,,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2,5,2,1,4,5,2,1,1,2,22,0,1,1,0,0,3,1,0,1,,0,0,0,0,0,1,1,2,3,18,20,8,0,52,0,0,58,4,4,4,4,0,0,1,1,0,2,0,8,,1,0,0,0,0,0,0,0,0,0,2,2,0,0
2,5,2,0,4,5,4,2,1,2,23,0,1,0,0,0,2,3,0,3,,0,0,0,0,0,1,1,2,0,15,16,2,2,83,0,0,38,4,4,4,4,0,1,1,0,0,2,0,8,,0,0,0,0,0,0,0,0,1,8,2,2,0,1
3,5,2,0,4,5,7,2,1,2,27,0,1,0,0,0,1,6,0,5,,0,0,0,0,0,1,1,1,1,14,15,8,0,61,0,0,33,4,4,4,4,0,0,0,0,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,2,2,0,0
2,5,2,0,4,5,3,1,1,2,19,0,0,0,0,0,1,2,0,2,,0,0,0,0,0,1,1,1,1,15,95,2,1,23,0,0,28,2,2,2,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
4,5,2,0,4,5,8,2,1,2,32,0,0,0,0,0,2,8,0,6,,0,0,0,0,0,1,1,1,1,16,10,1,0,54,0,0,40,4,4,4,4,1,1,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0
3,5,2,1,4,5,8,4,1,2,25,0,0,0,0,0,1,4,0,4,,0,0,0,0,0,1,1,2,1,14,10,2,0,61,0,0,50,4,4,4,4,0,0,0,0,0,0,1,,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0
5,5,2,0,4,5,5,1,1,2,38,0,2,0,0,0,3,3,0,3,,0,0,0,0,0,1,1,1,0,13,8,1,0,61,0,0,62,4,4,4,4,1,1,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0
5,5,2,0,4,5,6,1,1,2,38,0,1,1,0,0,1,7,1,6,3,0,0,0,0,0,1,1,2,2,15,10,2,0,93,0,0,43,4,2,4,4,0,0,0,1,0,0,2,,0,8,1,0,0,0,0,0,0,0,0,2,1,0,0
2,5,2,0,4,5,2,1,1,2,20,0,1,0,0,0,3,1,0,1,,0,0,0,0,0,1,1,2,1,19,10,2,8,61,0,0,50,4,4,4,4,1,1,1,1,1,1,0,2,,0,1,0,0,0,0,0,0,0,0,2,1,0,0
5,10,1,2,1,6,4,2,2,1,49,0,2,0,1,0,5,2,0,2,,0,0,0,0,0,1,1,1,0,30,4,1,3,52,0,0,50,2,2,1,2,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3,10,1,1,4,6,5,1,2,1,28,0,2,2,1,0,5,2,0,2,,11,0,0,0,0,1,1,1,0,19,6,8,3,92,1,92,28,1,4,1,2,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2
3,10,1,3,1,1,4,1,1,2,28,1,1,2,1,1,5,2,0,2,,3,0,0,0,0,1,1,2,0,25,4,1,2,83,1,96,30,1,2,1,1,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,1,0,1,0,1
5,10,1,1,4,1,4,0,1,2,39,0,2,2,1,0,5,3,0,3,,0,0,0,0,0,1,3,,,11,3,,,,0,0,,,,,,0,0,0,0,0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,1,1,0
2,10,1,2,1,6,3,1,2,1,28,1,2,2,1,0,5,1,0,1,,11,0,0,0,0,1,1,1,0,19,4,8,3,54,1,22,28,1,2,2,2,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,0,0,1,1,0
7,1,1,1,1,3,4,0,1,2,45,0,2,2,0,0,5,5,0,5,,0,0,0,0,0,1,4,,,15,95,,,,0,0,,,,,,0,1,0,0,1,0,0,,,1,,0,1,1,1,0,0,1,0,2,2,1,2
4,1,1,2,1,3,6,1,2,1,39,0,1,2,1,0,5,3,0,3,,8,0,0,0,0,1,1,1,0,21,4,1,2,52,1,52,39,2,2,2,2,1,0,0,0,0,2,0,2,,1,1,0,0,0,0,0,0,0,1,0,2,1,0
5,1,1,2,1,3,1,0,1,2,36,2,0,2,1,0,5,1,0,1,,0,0,0,0,0,1,1,2,0,15,4,1,2,52,1,96,57,1,2,2,2,1,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,1,0,1,1,0
2,1,1,3,1,3,1,0,1,2,22,1,2,1,1,0,5,0,0,0,,0,0,0,0,0,1,1,2,98,17,5,8,3,0,0,0,31,1,2,1,4,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0
4,1,1,1,2,3,3,0,1,2,33,1,2,2,1,0,5,2,0,2,,0,0,0,0,0,1,4,,,17,2,,,,0,73,,,,,,0,0,0,0,0,1,0,1,,1,,0,1,1,1,0,1,1,1,2,6,0,3
5,1,1,1,1,3,3,0,1,2,35,0,2,2,1,0,5,3,0,2,,0,0,0,0,0,1,1,2,0,18,96,8,2,99998,1,73,45,1,2,2,2,0,0,0,0,0,2,0,1,,1,1,0,1,1,0,0,0,1,0,0,1,0,0
5,1,1,0,1,3,4,1,1,2,38,0,0,2,0,0,5,4,0,4,,0,0,0,0,0,1,1,2,0,17,4,8,2,52,0,0,46,1,2,2,2,0,0,0,0,0,2,0,2,,1,1,0,0,0,0,0,0,0,0,0,1,0,0
7,1,1,1,1,3,5,0,1,2,45,0,2,2,1,0,5,5,0,5,,0,0,0,0,0,1,4,,,18,5,,,,1,33,,,,,,0,1,1,0,0,1,1,1,2,1,,0,1,0,0,0,1,0,0,1,2,0,3
4,5,2,0,4,5,10,3,2,1,40,0,0,0,1,0,2,8,0,8,,0,0,0,0,0,1,1,1,1,15,15,8,0,0,0,0,40,2,2,1,2,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,2,0,4,5,4,2,2,1,46,0,0,0,1,0,3,2,0,2,,0,0,0,0,0,1,1,1,0,26,13,2,3,63,0,0,48,4,4,1,4,0,0,1,1,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5,5,2,0,4,5,9,3,2,1,55,0,0,0,0,0,2,8,0,8,,0,0,0,0,0,1,1,1,1,18,95,2,0,23,0,0,55,1,1,1,4,0,0,1,1,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3,5,2,0,4,5,3,2,1,2,26,0,0,0,1,0,1,6,0,4,,0,0,0,0,0,1,1,2,0,14,10,2,0,54,1,93,30,4,1,1,4,0,0,1,1,0,2,0,0,,8,0,0,0,0,0,0,0,0,0,2,2,0,0
4,5,2,0,4,5,8,4,2,1,40,0,0,0,1,0,1,6,1,6,1,0,0,0,0,0,1,1,1,0,23,10,3,0,0,0,0,40,1,2,1,2,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,5,2,0,4,5,6,1,2,1,61,0,0,0,0,0,2,4,0,4,,0,0,0,0,0,1,1,1,0,31,10,1,0,0,0,0,61,2,2,2,2,0,0,0,0,0,2,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,7,2,0,3,14,8,1,2,1,41,0,0,0,0,0,3,7,0,7,,0,0,0,0,0,1,1,1,0,16,8,8,0,63,0,0,41,2,2,2,2,0,0,1,0,0,1,1,0,1,8,0,0,0,0,0,0,0,0,1,0,1,0,0
3,7,2,0,3,14,4,2,2,1,27,0,0,0,0,0,2,2,0,2,,0,0,0,0,0,1,1,1,0,20,7,8,0,63,0,0,27,2,4,2,4,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0
1,7,2,1,3,14,3,1,2,1,22,0,1,0,0,0,4,1,0,1,,3,0,0,0,0,1,1,1,0,18,6,2,0,63,0,0,22,2,2,2,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,6,1,0
3,7,2,1,3,14,4,1,2,1,32,0,0,0,0,0,4,1,0,1,,0,0,0,0,0,1,1,1,0,27,6,8,1,63,0,0,32,2,2,2,2,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2,7,2,1,1,14,6,2,2,1,22,0,2,0,0,0,4,2,0,2,,11,0,0,0,0,1,1,1,0,15,6,1,2,52,0,0,22,2,2,2,2,1,1,1,1,1,1,1,0,2,1,0,2,1,0,0,0,0,0,0,0,1,1,0
3,7,2,1,3,14,7,2,2,1,40,1,1,1,0,0,2,5,0,5,,0,0,0,0,0,1,1,1,0,17,4,1,2,63,0,0,40,2,2,2,2,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,1,0
2,7,2,0,3,14,3,1,2,1,26,0,0,0,0,0,2,2,1,1,2,0,0,0,0,0,1,1,1,0,18,4,1,1,63,0,0,26,4,2,1,2,0,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,0,0,0,2,6,0,0
4,7,2,0,3,35,8,2,2,1,35,0,0,0,0,0,4,7,0,6,,0,0,0,0,0,1,1,1,0,15,10,1,0,63,0,0,35,2,2,2,2,1,1,1,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
5,7,2,0,3,35,9,2,2,1,45,0,0,0,0,0,3,7,0,7,,11,0,0,0,0,1,1,1,0,17,7,1,0,63,0,0,45,2,2,2,2,1,1,1,0,1,0,0,,,1,1,0,0,0,0,0,0,0,1,2,1,0,0
3,7,2,1,3,35,4,2,2,1,31,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,1,1,1,0,21,6,2,1,63,0,0,31,4,2,4,2,1,1,0,1,1,2,2,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0
7,7,2,0,3,35,6,0,2,1,55,0,2,0,0,0,2,9,0,7,,3,0,0,0,0,1,1,1,0,14,6,8,1,63,0,0,55,2,2,4,2,1,1,1,0,1,2,2,0,0,1,1,0,1,0,1,0,1,0,0,2,1,0,0
4,7,2,0,3,35,6,1,2,1,38,0,0,0,0,0,3,6,0,4,,3,0,0,0,0,1,1,1,0,16,5,1,1,63,0,0,38,2,2,2,2,0,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,3
2,7,2,0,3,35,5,2,2,1,33,0,0,0,0,0,1,2,0,2,,11,0,0,0,0,1,1,1,0,17,6,1,1,92,1,52,33,2,2,2,2,1,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0
3,7,2,0,3,35,5,1,2,1,30,0,0,0,0,0,2,3,0,3,,0,0,0,0,0,1,1,1,0,18,6,1,0,63,0,0,30,2,2,4,2,1,1,1,1,1,2,2,0,0,0,0,0,1,0,1,0,1,0,0,2,1,0,0
5,7,2,0,3,35,7,1,2,1,42,0,0,0,0,0,2,5,0,5,,0,0,0,0,0,1,1,1,0,19,8,1,0,92,0,0,42,2,2,2,2,1,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0
4,7,2,0,96,35,6,2,2,1,62,0,0,0,0,0,2,4,0,3,,0,0,0,0,0,1,1,1,6,23,8,2,0,63,0,0,62,4,4,4,4,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
4,6,2,0,3,12,9,4,2,1,43,0,0,0,0,0,2,8,0,4,,0,0,0,0,0,0,1,1,0,15,7,1,0,63,1,63,35,2,2,2,2,1,1,1,1,0,2,2,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
4,6,2,0,3,12,6,1,2,1,30,0,0,0,0,0,1,7,0,4,,11,0,0,0,0,1,1,1,0,14,6,2,1,63,0,63,36,2,4,2,4,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
2,6,2,2,3,12,3,1,2,1,28,0,0,0,0,0,2,1,0,1,,0,0,0,0,0,1,1,1,0,18,3,2,2,36,0,63,28,2,2,2,2,1,1,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0
7,6,2,0,3,12,2,0,2,1,52,0,0,0,0,0,2,13,0,5,,0,1,0,0,0,0,1,1,0,26,7,2,1,63,0,63,56,2,2,2,2,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0
5,6,2,0,3,2,9,2,2,1,42,0,0,0,0,0,1,13,0,8,,0,0,0,0,0,1,1,1,0,13,10,3,1,63,0,63,33,2,2,2,2,1,1,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0
1,6,2,2,3,2,2,0,2,1,23,1,1,0,0,0,3,0,0,0,,3,0,0,0,0,1,1,1,0,18,4,1,1,63,1,63,20,1,2,2,2,0,0,0,0,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0
5,6,2,0,3,2,7,2,2,1,40,0,0,0,0,0,2,5,0,5,,0,0,0,0,0,1,1,1,0,21,6,8,0,63,1,63,40,2,4,2,2,1,1,1,1,1,2,2,0,0,1,1,0,0,0,1,0,0,0,0,2,2,0,0
4,6,2,0,1,12,6,0,2,1,35,0,0,0,0,0,2,5,0,4,,0,0,0,0,0,1,1,1,0,16,95,1,0,63,1,63,35,1,1,1,1,0,0,0,1,0,2,2,2,2,0,0,2,0,1,0,0,1,1,1,2,2,0,2
4,6,2,0,1,12,9,2,2,1,32,0,0,0,0,0,1,7,0,7,,0,1,0,0,0,0,1,1,0,13,7,1,1,63,0,63,36,2,2,2,2,1,1,1,1,1,2,2,0,0,1,1,0,0,0,1,1,0,1,0,2,2,0,2
2,6,2,1,3,12,6,2,2,1,28,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,1,1,1,1,16,3,8,0,63,1,63,35,2,2,2,2,1,1,1,1,0,2,2,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
3,6,2,0,3,2,6,2,2,1,32,0,0,0,0,0,1,4,0,4,,0,0,0,0,0,1,1,1,0,12,8,8,0,63,1,63,30,2,2,2,2,1,1,1,1,0,2,2,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0
5,1,2,0,1,3,8,2,2,1,41,0,0,0,0,0,1,7,0,7,,11,0,0,0,0,1,1,1,0,19,95,1,0,71,1,71,37,4,2,4,4,1,1,1,1,1,0,0,,,1,0,0,0,0,0,0,0,1,8,2,3,0,0
2,1,2,0,1,3,4,1,2,1,27,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,15,98,8,1,93,1,73,28,2,2,2,2,1,1,1,1,1,2,1,0,0,8,1,0,0,8,0,0,1,0,1,2,1,0,0
2,1,2,1,1,3,3,1,2,1,30,0,2,0,1,0,4,1,0,1,,11,0,0,0,0,1,1,1,0,21,4,2,2,21,0,63,30,2,2,1,2,0,1,1,0,0,1,0,1,,1,1,0,1,0,0,0,1,1,1,0,2,0,0
6,1,2,0,1,3,7,0,1,2,40,0,0,0,0,0,2,9,0,7,,0,0,0,0,0,1,4,,,14,95,,,,1,93,,,,,,0,0,0,0,0,1,1,1,1,1,,0,0,0,0,0,0,0,1,2,2,0,0
5,1,2,0,1,3,8,1,2,1,40,0,0,0,0,0,1,6,0,6,,3,0,0,0,0,1,1,1,0,21,6,1,1,71,1,71,40,4,4,4,4,1,1,1,0,1,0,0,,,1,1,0,0,0,0,0,1,0,0,0,2,0,0
3,1,2,1,1,3,4,1,2,1,30,1,1,0,1,0,5,3,0,3,,3,0,0,0,0,1,1,1,0,19,4,8,3,12,0,63,30,2,2,2,2,0,0,0,0,0,0,1,,1,1,1,0,0,0,0,0,0,1,0,0,2,0,0
2,1,2,1,1,3,3,1,2,1,25,0,0,0,0,0,1,1,0,1,,0,0,0,0,0,1,1,1,0,15,4,1,1,93,0,0,25,2,2,2,2,0,0,1,0,0,2,0,0,,0,1,0,0,0,0,0,1,1,0,0,2,1,1
2,1,2,1,1,3,7,0,3,1,67,1,2,0,0,0,2,0,0,0,,0,0,0,0,0,1,4,,,18,4,,,,0,96,,,,,,0,1,1,8,1,0,0,,,1,,0,8,0,0,0,8,0,0,0,2,0,0
6,10,1,1,1,1,9,0,2,1,50,0,1,2,1,0,5,3,0,3,,0,0,0,0,0,1,1,1,0,12,4,2,2,0,1,52,47,2,2,1,1,0,0,0,0,0,2,0,1,,1,0,0,1,0,1,1,1,1,8,1,2,1,4
2,10,1,1,1,2,2,0,2,1,26,0,0,2,1,0,5,0,0,0,,0,0,0,0,0,1,1,1,0,18,2,1,0,52,0,52,26,2,2,1,2,1,0,0,0,0,2,2,2,1,1,1,0,0,0,0,0,0,1,1,1,2,1,1
4,10,1,2,1,1,3,1,2,1,35,0,1,2,1,0,5,1,0,1,,0,0,0,0,0,1,1,1,98,25,4,8,2,91,1,75,37,1,1,1,4,0,0,0,0,0,0,0,,,1,1,0,1,1,0,0,1,1,0,0,1,0,2
3,10,1,0,1,1,4,1,2,1,30,0,0,1,0,0,5,4,0,4,,1,0,0,0,0,1,2,1,0,27,4,8,0,93,0,0,30,2,2,2,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,8,0,6,0,0
3,10,1,1,1,1,2,0,2,1,27,1,2,0,1,0,5,0,0,0,,11,0,0,0,0,1,2,1,0,25,2,1,1,72,0,52,27,2,2,2,2,1,0,1,1,0,0,0,,,1,1,0,1,0,1,1,0,0,0,0,1,0,0
2,10,1,2,1,2,5,1,2,1,37,0,2,2,1,0,5,1,0,1,,11,0,0,0,0,1,1,1,0,18,4,1,2,52,1,96,30,2,2,2,2,0,0,0,0,0,0,1,,1,1,1,0,1,0,0,0,0,1,8,2,1,0,1
4,10,1,3,1,2,3,1,2,1,33,1,2,2,1,0,5,1,0,1,,8,0,0,0,0,1,1,1,0,27,3,2,1,0,1,24,33,1,1,2,1,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,1,0,0,1,1,1
6,10,1,1,1,6,5,1,2,1,50,0,0,2,1,0,5,1,0,1,,0,0,0,0,0,1,1,1,0,11,6,1,2,83,0,0,50,1,4,4,4,0,0,0,0,0,2,0,0,,0,0,0,1,0,1,0,1,1,0,1,1,0,1
4,5,2,0,4,5,7,3,2,1,78,0,0,0,1,0,4,7,1,5,1,0,0,0,0,0,1,1,1,1,18,10,1,0,0,0,0,78,2,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0
3,5,2,1,4,5,7,2,2,1,30,0,0,0,0,0,5,6,0,5,,0,0,0,0,0,1,1,1,0,14,95,1,1,52,1,52,30,2,2,2,2,0,0,0,0,0,2,0,2,,8,8,0,1,0,0,0,0,0,0,2,1,1,0
3,5,2,1,4,5,6,2,1,2,26,0,0,0,1,0,2,5,0,5,,0,0,0,0,0,1,1,2,1,11,12,1,2,23,1,52,35,1,1,1,1,0,0,0,0,0,0,0,,,0,1,0,1,0,0,0,0,0,0,2,2,1,0
4,5,2,0,4,5,6,2,2,1,34,0,0,0,0,0,1,5,0,5,,0,0,0,0,0,1,1,1,0,20,18,1,3,23,0,0,35,2,2,1,2,0,0,0,0,0,3,0,2,,0,1,0,0,0,0,0,0,0,0,2,1,0,0
5,5,2,1,4,5,10,4,2,1,41,0,0,0,1,0,1,9,0,8,,0,0,0,0,0,1,1,1,0,20,15,1,3,33,0,0,41,2,2,1,2,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,8,2,1,1,1
2,5,2,1,4,5,4,3,1,2,24,0,0,0,1,0,2,4,1,3,1,0,0,0,0,0,1,1,2,0,18,15,1,1,83,1,23,30,1,1,1,1,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3,5,2,0,4,5,9,1,3,2,48,0,0,0,1,0,1,1,0,1,,0,0,0,0,0,1,4,,,26,10,,,,0,0,,,,,,1,1,1,0,1,0,0,,,0,,0,1,0,1,0,0,0,0,1,1,0,3
2,5,2,0,4,5,4,2,2,1,40,0,0,0,1,0,3,2,1,2,1,0,0,0,0,0,1,1,1,1,15,95,1,3,61,0,0,40,1,1,1,1,0,1,1,0,1,0,0,,,8,1,0,1,0,0,0,0,0,0,1,2,0,1
3,4,2,0,1,2,8,2,2,1,31,0,1,0,0,0,3,4,0,4,,3,0,0,0,0,1,1,1,0,18,7,2,0,0,0,0,31,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1
3,4,2,1,1,1,5,2,2,1,28,0,0,0,0,0,3,3,0,3,,11,0,0,0,0,1,1,1,0,14,7,3,0,0,0,0,28,2,2,2,2,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,2,1,0,1
3,4,2,0,4,2,5,0,2,1,33,0,0,0,0,0,1,3,0,3,,0,0,0,0,0,1,1,1,0,17,6,1,0,61,0,53,33,2,2,2,2,0,0,1,0,1,0,0,,,0,1,0,1,1,0,0,0,0,0,2,2,0,0
2,4,2,1,4,2,5,2,2,1,26,0,0,0,0,0,2,2,0,2,,0,0,0,0,0,1,1,1,0,15,4,8,2,31,0,0,26,2,2,2,2,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
1,4,2,0,4,2,4,2,2,1,20,0,0,0,0,0,2,2,0,2,,0,0,0,0,0,1,1,1,0,13,4,1,1,61,1,52,19,2,2,2,2,0,0,1,1,1,0,0,,,8,1,0,0,0,0,0,0,0,0,0,1,0,0
3,4,2,1,4,2,5,2,1,2,28,0,0,0,0,0,2,4,0,4,,3,0,0,0,0,1,1,1,0,16,95,1,0,54,0,0,31,2,2,2,2,1,1,1,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,3,0,3
2,4,2,0,4,2,5,2,2,1,29,0,0,0,0,0,1,3,0,3,,0,0,0,0,0,1,1,1,0,11,5,1,0,31,0,0,29,2,2,2,2,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
6,4,2,0,4,2,3,0,2,1,50,0,0,0,0,0,2,14,0,3,,0,0,0,0,0,1,1,1,0,14,95,8,0,0,0,0,50,4,4,4,4,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,2,2,0,0
2,4,2,0,4,2,3,1,2,1,28,0,0,0,0,0,3,1,0,1,,0,0,0,0,0,1,1,1,0,15,96,1,1,0,0,0,28,2,2,2,2,1,1,1,1,1,0,0,,,0,0,0,1,0,0,0,0,0,0,1,3,0,0
3,4,2,0,4,2,5,2,2,1,33,0,0,0,0,0,2,4,1,3,2,0,0,0,0,0,1,1,1,0,15,4,1,0,24,0,51,33,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3,4,2,1,4,2,4,2,2,1,30,0,1,0,0,0,3,2,0,2,,8,0,0,0,0,1,1,1,0,19,95,1,0,0,0,0,30,2,2,2,2,1,1,1,1,1,0,0,,,0,0,0,0,0,0,0,1,0,1,0,2,0,1
3,1,1,1,1,3,4,1,2,1,30,1,1,2,1,0,5,1,0,1,,1,0,0,0,0,1,1,1,0,23,4,1,2,51,1,51,30,1,2,2,2,0,1,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,0,2,1,1,0
5,1,1,1,1,3,3,0,1,2,37,1,1,2,0,0,5,2,0,2,,0,0,0,0,0,1,4,,,17,2,,,,0,91,,,,,,8,0,0,0,1,0,0,,,0,,0,0,8,1,1,0,0,8,1,2,1,0
3,1,1,1,1,3,4,2,2,1,35,1,2,2,1,0,5,2,0,2,,3,0,0,0,0,1,1,1,0,21,4,1,1,96,0,0,35,4,4,4,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,1,1,1,1,3,3,0,1,2,45,1,2,2,1,0,5,4,0,4,,0,0,0,0,0,1,3,,,12,0,,,,1,72,,,,,,0,0,0,0,0,1,0,1,,0,,0,0,0,0,0,0,0,1,0,2,1,0
6,1,1,3,3,3,5,0,1,2,40,2,1,2,1,0,5,4,0,4,,1,0,0,0,0,1,1,1,0,12,4,1,3,23,0,0,40,2,2,2,2,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,8,0,2,1,0
5,5,2,0,4,5,5,1,1,2,35,0,0,0,1,0,4,4,0,4,,0,0,0,0,0,1,3,,,20,12,,,,1,52,,,,,,0,0,0,0,0,1,0,1,,8,,0,0,0,1,0,1,0,0,0,1,0,0
5,5,2,0,4,5,6,1,2,1,50,0,0,0,0,0,4,4,0,4,,0,0,0,0,0,1,1,1,1,25,6,2,3,23,0,0,50,4,4,1,4,0,0,0,0,0,2,0,0,,8,1,0,0,0,1,0,1,0,0,2,1,0,0
3,5,2,0,4,5,4,2,1,2,25,0,0,0,0,0,3,5,0,5,,0,0,0,0,0,1,1,2,1,12,12,2,0,0,1,52,40,1,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
2,5,2,1,4,5,3,0,2,1,22,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,1,1,2,0,16,5,2,2,54,1,52,22,2,2,2,2,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2,5,2,1,4,5,5,3,2,1,26,0,0,0,1,0,2,4,0,3,,0,0,0,0,0,1,1,1,0,15,10,1,0,96,0,0,26,2,2,1,2,1,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,2,1,0,0
3,5,2,1,4,5,4,2,1,2,27,1,0,0,1,0,5,3,0,3,,0,0,0,0,0,1,1,2,1,16,10,2,2,96,0,0,34,1,2,1,2,0,0,0,0,0,1,0,0,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
3,5,2,0,4,5,5,3,2,1,29,0,0,0,0,0,1,4,0,3,,0,0,0,0,0,1,1,1,0,16,10,2,0,93,1,92,29,1,1,2,2,1,1,1,1,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2,5,2,1,4,5,5,3,2,1,35,0,0,0,0,0,1,3,0,3,,0,0,0,0,0,1,1,1,0,16,8,2,3,23,1,92,35,2,2,2,2,0,0,0,0,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0
4,5,2,0,4,5,7,2,1,2,30,0,0,0,1,0,1,5,0,5,,0,0,0,0,0,1,1,1,1,16,10,3,0,63,0,0,38,2,2,2,2,1,1,1,1,1,2,2,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0
